Price,Close,High,Low,Open,Volume
Ticker,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS
Date,,,,,
2024-05-09,1015.2318725585938,1027.9431133540925,992.5681882656127,996.2140876574515,19189798
2024-05-10,1031.3427734375,1034.9886128433905,1015.3304296000825,1021.8338805785805,13383183
2024-05-13,945.7136840820312,993.9478037800484,933.3472394965944,990.3019041442474,58974762
2024-05-14,950.5419921875,953.8429742915233,939.3086934332589,950.9853628115363,16325689
2024-05-15,933.4456787109375,958.7205702518096,931.2778417910309,956.7498203505335,19668239
2024-05-16,922.7052001953125,940.4419506977575,905.5596506526082,939.2594886357574,31240770
2024-05-17,931.869140625,939.45654008101,927.2378661407458,930.1939911125017,13205512
2024-05-21,937.38720703125,942.6589992630537,934.8252561386554,940.0477315074156,10055258
2024-05-22,933.6427612304688,940.9345598870578,928.7651432198121,938.0769484869722,9495279
2024-05-23,948.2755737304688,949.3595222777288,931.2285988605217,936.106216966905,11211074
2024-05-24,946.501953125,956.7498772784065,943.9892588798672,948.4234464215784,9590588
2024-05-27,944.48193359375,952.3156768398542,938.07699612024,950.7883576246744,6916555
2024-05-28,933.6920166015625,947.8321831401776,932.1646974661408,944.9745717442167,6618946
2024-05-29,929.7998046875,936.5989160890772,925.0700168241277,933.1008469475474,8184019
2024-05-30,910.437255859375,937.535068733826,907.530387540703,929.701325347072,10170912
2024-05-31,909.5010986328125,923.5426919757351,906.6434871586501,918.0246161927156,14289102
2024-06-03,936.5496215820312,948.9160650218823,920.340191828077,948.9160650218823,12314329
2024-06-04,890.6804809570312,934.1354941268097,842.8897937575056,934.1354941268097,26554598
2024-06-05,916.3494873046875,920.0939002517737,876.9837442828151,911.4226123368065,13752553
2024-06-06,924.528076171875,932.1647322766787,917.5811945824601,926.2524823890888,11792640
2024-06-07,956.306396484375,958.7698338787192,921.5719292241234,926.2524602733772,15577866
2024-06-10,960.8884887695312,970.4958953541051,954.9269216979086,962.7114085260068,9258931
2024-06-11,978.6854248046875,984.0889782885815,958.4097995945853,965.498812987245,14828702
2024-06-12,980.2717895507812,1001.6380733960245,978.586269182753,986.0223350580019,17527993
2024-06-13,977.446044921875,993.458397592001,972.3895443496557,993.458397592001,12157226
2024-06-14,984.9317626953125,988.7489190744136,973.0340569756906,981.5607218688087,11591421
2024-06-18,977.4956665039062,994.9951718184407,975.6118389503958,991.4754460878007,9845075
2024-06-19,969.0184936523438,986.4189359747157,966.8372961039415,981.5606821299475,7605719
2024-06-20,969.910888671875,979.974389003574,968.0270610532277,971.6459707625223,7299571
2024-06-21,953.60107421875,972.5382915931103,949.9326029565036,970.6544640351068,14303735
2024-06-24,949.883056640625,955.2866100250047,941.9512529247972,952.7087980233047,6655577
2024-06-25,946.8590698242188,954.6421280246833,941.207647566275,951.8164471531414,7304128
2024-06-26,943.7359008789062,954.2951388287739,942.0008188083085,947.8505482808393,6908988
2024-06-27,963.8132934570312,966.5398510370879,939.9683201780524,944.3803981832983,19385412
2024-06-28,981.3128662109375,989.988276748291,964.259475680253,966.6886027336843,23025267
2024-07-01,993.5079956054688,996.9285981246818,976.8016579233964,981.3128592679302,14006105
2024-07-02,972.9348754882812,996.432856444726,970.7536173314002,995.4909426366569,12284132
2024-07-03,967.3330688476562,978.9332834627838,965.2013723760639,976.5537786379532,7346258
2024-07-04,989.6907958984375,995.4413413450688,971.2493164132094,975.6118325533344,12139832
2024-07-05,985.1796264648438,998.0191854089187,981.5111551173109,996.4328488604581,9050375
2024-07-08,994.0532836914062,1007.9339402948003,987.707876981628,996.4328490293608,13312085
2024-07-09,1006.2980346679688,1008.3305472669607,989.591636784374,992.417378166752,10948094
2024-07-10,996.9285888671875,1011.1562377097208,977.6443787995543,1006.3476058679217,13412206
2024-07-11,1012.09814453125,1016.7580913287566,998.4653568610692,999.4072706576173,11983571
2024-07-12,1008.0827026367188,1017.1547275597776,1006.3476205323526,1015.1221543970596,7339644
2024-07-15,1015.7169799804688,1021.021470480752,1008.6279667964805,1012.6434302803982,5847297
2024-07-16,1012.4451904296875,1020.823109656825,1010.5118011792482,1016.7580844757862,4824555
2024-07-18,1015.8162231445312,1018.2452895909671,999.407255995808,1014.2298261118129,8010324
2024-07-19,981.5607299804688,1015.2708964646465,978.239311312237,1015.2708964646465,7400178
2024-07-22,994.5986328125,999.4072645919439,968.225349243519,981.5607062956592,7396198
2024-07-23,993.2601318359375,1000.0517752380681,958.9551041549922,999.3081686220228,10384177
2024-07-24,1018.9392700195312,1025.4334826191441,986.6668167884345,989.2941904180648,11469098
2024-07-25,1081.650146484375,1084.674195166152,1015.6179025019599,1020.22828777511,32766835
2024-07-26,1108.76708984375,1110.948287511759,1074.3628176929772,1102.471123652993,21232845
2024-07-29,1114.41845703125,1130.1829416169073,1109.0644651491766,1114.41845703125,11850624
2024-07-30,1151.94580078125,1168.9496300382175,1109.0644848362517,1116.2031811489771,28592304
2024-07-31,1146.7901611328125,1157.9442605063716,1135.536938415211,1154.0774818509262,10860623
2024-08-01,1134.64453125,1165.9751313210506,1126.8118509748078,1157.051852254818,14375948
2024-08-02,1087.3016357421875,1110.452564556232,1080.7579216212832,1110.452564556232,21967812
2024-08-05,1007.7852172851562,1055.921337516874,1005.4056520369215,1050.9143381618326,26651144
2024-08-06,1005.1082763671875,1051.6085009791702,999.8039067101832,1021.2197530537146,16726393
2024-08-07,1016.559814453125,1031.332701647702,1006.3971307041668,1027.2181754059616,9978703
2024-08-08,1032.8695068359375,1047.394645776842,1018.2452445601227,1026.1274256460497,19529790
2024-08-09,1058.994873046875,1073.718258843932,1043.0817651564107,1046.0065692367034,15443008
2024-08-12,1066.976318359375,1070.6943512572752,1046.006588609274,1055.9213430036748,11311050
2024-08-13,1044.4697265625,1066.3318078550967,1039.2644806385213,1065.6873246299947,7508231
2024-08-14,1053.2939453125,1057.9539526568697,1038.0748209966687,1047.9895757339816,8211830
2024-08-16,1088.987060546875,1090.5733970962497,1060.8787551195123,1062.861706063661,11435650
2024-08-19,1078.4278564453125,1097.5633820694336,1075.7509209984962,1096.4727832218316,6911441
2024-08-20,1077.634765625,1088.6897418659278,1072.8261335646075,1087.648644159263,5625723
2024-08-21,1075.9490966796875,1085.9630954251572,1074.0653901716564,1079.7167517551827,4869876
2024-08-22,1059.3419189453125,1085.4177722535408,1055.8717547956096,1080.708263764658,9377476
2024-08-23,1075.899658203125,1083.2861022330906,1061.8702557351335,1063.8532067262356,10179655
2024-08-26,1083.0877685546875,1093.9443759471033,1073.6191299207858,1079.7167279346238,9415039
2024-08-27,1068.06689453125,1087.3015418552307,1065.836074839725,1083.7322545547333,8813305
2024-08-28,1065.3900146484375,1079.419295724477,1060.9778761893203,1073.718311772255,8145376
2024-08-29,1112.0885009765625,1132.2650028725948,1056.912866078972,1069.8516695587132,40658159
2024-08-30,1101.876220703125,1105.4951303132332,1088.0946876977607,1104.4540326754902,17647545
2024-09-02,1083.335693359375,1095.5803911724167,1078.080824971728,1095.5803911724167,8116675
2024-09-03,1075.8499755859375,1090.622983845792,1072.9746726044007,1088.243418584185,5088731
2024-09-04,1071.2396240234375,1075.7508858275055,1062.9608280481284,1069.802033002653,4665908
2024-09-05,1060.0360107421875,1076.5936024885145,1057.8546921154893,1071.7849707203661,7900593
2024-09-06,1040.40478515625,1063.8035826027071,1031.6302512425439,1059.6890561274406,8717377
2024-09-09,1029.845458984375,1040.999557336361,1017.5016385533957,1040.4046962968644,7206054
2024-09-10,1026.9703369140625,1040.0577646638164,1023.4009284098387,1040.0577646638164,6919238
2024-09-11,967.9774780273438,1002.926987939352,962.9705390649074,991.4754584966872,36140411
2024-09-12,977.7435302734375,979.577735633204,949.8334724054752,967.9774608714181,25675836
2024-09-13,983.6427612304688,997.4242940722011,979.5777361265751,986.4189408783418,13203676
2024-09-16,979.974365234375,991.3763329820753,976.1075867487764,988.5010299527984,5836274
2024-09-17,966.6390380859375,986.5181094959233,951.8164674533532,986.5181094959233,44516613
2024-09-18,953.8489379882812,975.3144055386201,948.9907446257166,969.8612906012448,12044431
2024-09-19,958.7567749023438,970.6049188151223,948.1975369914257,962.1278156901574,13466770
2024-09-20,962.5739135742188,969.1672495031247,941.1085064542414,958.7567573089735,16764981
2024-09-23,963.515869140625,970.8528119730387,957.8148850727606,965.2013895767051,10254297
2024-09-24,968.9689331054688,976.603306078291,964.3089864455753,965.6970762642187,12755422
2024-09-25,955.3857421875,974.1246528451213,951.0728480831375,974.0255295037022,12959075
2024-09-26,984.6838989257812,986.468542689995,957.3687009911301,962.5243855993061,21640021
2024-09-27,984.53515625,991.8720990422989,980.7179998400708,987.5095827039274,10360030
2024-09-30,966.3416137695312,988.4515051675777,963.5158723046544,984.5351648659944,12225895
2024-10-01,956.9721069335938,976.1075708254739,950.7258237636345,968.5723816862942,10085203
2024-10-03,917.808837890625,942.0504247915962,917.1147929713505,930.9954492974034,24418517
2024-10-04,922.8157958984375,941.108530466439,912.1574345705748,922.072189294168,19187758
2024-10-07,919.9404907226562,936.3990198351665,907.2000551378665,933.9698928304592,11772546
2024-10-08,911.9591064453125,916.9164836933462,886.2303064250457,908.1915118397786,21177886
2024-10-09,931.1442260742188,940.364935983039,917.6105614961272,918.8994675238356,11557737
2024-10-10,920.5849609375,935.5562161178312,904.5726081164345,925.7902070817347,13249851
2024-10-11,922.7662353515625,929.012518732061,920.5849772067435,924.0551413642272,4459529
2024-10-14,920.3370971679688,931.986933840981,917.4617941235792,922.0721792256514,5740649
2024-10-15,909.4804077148438,927.376527278406,905.2170754318821,924.9970225347071,9058919
2024-10-16,899.7144165039062,915.1318477734998,892.3279122385155,909.2325566951732,10298258
2024-10-17,883.99951171875,907.1505004321546,882.4627368312744,907.1505004321546,13864583
2024-10-18,902.3914184570312,909.8770461129953,879.2404300459751,886.6764960316732,11527914
2024-10-21,895.5997924804688,909.8275019829782,890.4441078613514,904.2752029643668,7390557
2024-10-22,872.002685546875,898.3759091357537,867.7889147525893,897.2853103125889,13617490
2024-10-23,870.16845703125,878.0506384842987,855.9407479472611,871.5069246891634,10553771
2024-10-24,872.4984130859375,882.4131677800959,867.7889046062123,867.7889046062123,7233484
2024-10-25,856.9322509765625,878.1994122673816,849.9919225702721,876.3652068230922,10873022
2024-10-28,870.9616088867188,879.1908429028263,852.8671821791049,860.4519329558474,7106045
2024-10-29,835.56591796875,874.9770662799428,818.6612740036501,872.746246564215,26818871
2024-10-30,833.0377197265625,846.3234549984074,830.9060232147494,838.7882654719797,12933218
2024-10-31,826.9401245117188,836.6565722598632,824.7588663197203,836.6565722598632,11904413
2024-11-01,836.260009765625,840.7216494472682,832.8394072400596,840.7216494472682,2900548
2024-11-04,817.0748901367188,837.2514517543018,807.5567500692857,832.8393739204421,15514419
2024-11-05,828.5264892578125,836.4086707234603,813.4064885493328,814.4970873453123,10215249
2024-11-06,832.5419311523438,836.706140063708,818.9587056505674,836.706140063708,10579596
2024-11-07,812.7620239257812,835.565959943217,810.3328968992126,833.8308778549339,13237161
2024-11-08,798.5839233398438,814.9928301405532,794.2709687692351,814.9432684704022,16072692
2024-11-11,797.84033203125,824.3623011602191,785.2485813137766,794.1718606468877,27587619
2024-11-12,778.1594848632812,806.1686664026907,776.3748411513526,799.1292148943049,16526921
2024-11-13,779.547607421875,785.8930747915717,768.9388075295049,780.2912140426272,14674022
2024-11-14,767.699462890625,785.248591237155,765.4190813574288,779.8945993636842,11740909
2024-11-18,765.3199462890625,775.085955549265,752.7281956053731,771.3679225037777,17053446
2024-11-19,776.5236206054688,793.0812734923937,765.3199596031319,765.3199596031319,14012014
2024-11-21,767.2532348632812,779.2501238371019,759.718045825151,778.2586484102502,14194678
2024-11-22,784.257080078125,787.2315064248182,768.3934728957609,768.3934728957609,14535112
2024-11-25,789.809326171875,803.2934287187248,786.8845219806813,801.161732276637,15194167
2024-11-26,776.3253173828125,794.9650447010366,773.4996364105441,790.3547199297111,10310838
2024-11-27,777.2672119140625,785.1494540553,772.458519544066,778.3578107322808,10014685
2024-11-28,772.8055419921875,785.7938460196764,771.3678905045994,776.3252676929322,10939142
2024-11-29,779.7459106445312,782.6707754408694,770.4260168393869,772.8551438910868,10358590
2024-12-02,783.315185546875,789.9580833206958,778.3082465098792,780.5886279954074,8425826
2024-12-03,794.4197387695312,799.1292473613007,783.2656394732352,788.2230169382557,9874135
2024-12-04,781.3817749023438,799.1292095943148,777.366311448421,798.1377341481681,12392259
2024-12-05,785.7938842773438,790.7017000357101,774.3423545177299,786.2400603489882,12169428
2024-12-06,809.837158203125,811.8696708297409,778.6056806509188,786.2400539333191,19716910
2024-12-09,791.9410400390625,813.3568862116393,790.2059579482101,809.8371603588823,15573233
2024-12-10,793.0812377929688,803.5412917024274,790.6521108340297,797.9394311959878,13113082
2024-12-11,792.2880249023438,800.0711436608908,791.3957332870984,796.055680105136,7763357
2024-12-12,779.646728515625,795.1633441631574,778.8039985538156,792.387224889999,10602758
2024-12-13,783.5630493164062,785.7443074463587,768.3934867771962,782.2741433125262,14101869
2024-12-16,778.1099243164062,787.1819489278511,776.3252806019025,784.6536986227325,10015361
2024-12-17,773.1029663085938,789.561434235671,771.3678843066186,778.8039500293688,10270253
2024-12-18,749.2579956054688,767.6498527548081,747.5724752691318,767.4019838969602,19085263
2024-12-19,737.7073364257812,749.3571735942684,735.0799626498908,738.1039508332066,17119599
2024-12-20,717.8778076171875,743.1604323017591,715.3495572517025,737.9551860431709,17962656
2024-12-23,716.0435791015625,728.1395916440009,711.5819395952018,727.4455467289285,9653868
2024-12-24,729.8250732421875,738.946659718917,716.3410309825773,717.3325064579857,12553555
2024-12-26,734.4849853515625,741.4253133512678,729.2797393517834,729.825038734503,9343210
2024-12-27,744.1023559570312,760.3129560280986,739.3432857034496,742.6151427206082,15835079
2024-12-30,727.39599609375,748.4648496378321,724.471131381129,747.4733741769342,17441198
2024-12-31,733.840576171875,737.0628713740492,726.5036336594424,727.3959857675264,7092699
2025-01-01,742.8629760742188,744.6971814388289,729.7259264472806,734.1380042740165,7792251
2025-01-02,758.5283203125,760.8087018629562,742.9621428361233,752.8273361789284,15294572
2025-01-03,783.6622314453125,793.7752327725966,754.9590046414553,761.4531568317751,24773025
2025-01-06,769.6328125,790.899972851764,758.7761442979945,790.899972851764,16948151
2025-01-07,786.4879150390625,790.1563863738587,765.9147990768053,769.3849632150174,15547971
2025-01-08,788.1734008789062,790.2059133963394,774.9867898348623,785.8433973222109,11861066
